play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
36,2015010300,CAR,ARI,ARI,away,CAR,CAR,35,2015-01-03,900,1800,3600,Half1,0,1,0,1,NA,0,15:00:00,CAR 35,0,8,"G.Gano kicks 65 yards from CAR 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.0031692988947282096,0.1833949425431053,0.006765617624676315,0.28872732647608346,0.20527701370390178,0.0037221867065032146,0.3089436140510018,0,0,0.20107336467047165,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G.Gano,00-0026858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
51,2015010300,CAR,ARI,ARI,away,CAR,ARI,80,2015-01-03,900,1800,3600,Half1,0,1,0,1,1,0,15:00:00,ARI 20,10,8,(15:00) R.Lindley pass incomplete short right to R.Housler.,pass,0,0,0,1,0,0,0,short,right,7,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0031692988947282096,0.1833949425431053,0.006765617624676315,0.28872732647608346,0.20527701370390178,0.0037221867065032146,0.3089436140510018,0,0,0.20107336467047165,-0.7761352929342944,0.7761352929342944,-0.7761352929342944,0,0,0.7761352929342944,-0.7761352929342944,-0.08938366721415525,-0.6867516257201391,0,0,0,0,0,0,0.08938366721415525,-0.08938366721415525,0.6867516257201391,-0.6867516257201391,0.4132250180901042,0.5867749819098957,0.5867749819098957,0.4132250180901042,-0.021542256097710377,NA,NA,0,0,0.021542256097710377,-0.021542256097710377,-0.002117953307926579,-0.0194243027897838,0,0,0,0,0,0,0.002117953307926579,-0.002117953307926579,0.0194243027897838,-0.0194243027897838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029531,R.Lindley,00-0028007,R.Housler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
73,2015010300,CAR,ARI,ARI,away,CAR,ARI,80,2015-01-03,897,1797,3597,Half1,0,1,0,1,2,0,14:57:00,ARI 20,10,8,(14:57) S.Taylor right tackle to ARI 22 for 2 yards (B.Benwikere).,run,2,0,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0032303658542431443,0.21136327667651572,0.008331131795426144,0.3302517391989811,0.1799069222127174,0.004136875344704587,0.2627796889174119,0,0,-0.5750619282638227,-0.5905936374918073,1.3667289304261017,-1.3667289304261017,0.5905936374918073,-0.5905936374918073,0.7761352929342944,-0.7761352929342944,NA,NA,0,0,0,0,0,0,0.08938366721415525,-0.08938366721415525,0.6867516257201391,-0.6867516257201391,0.3916827619923938,0.6083172380076062,0.6083172380076062,0.3916827619923938,-0.013805116585500543,NA,NA,0.013805116585500543,-0.013805116585500543,0.021542256097710377,-0.021542256097710377,NA,NA,0,0,0,0,0,0,0.002117953307926579,-0.002117953307926579,0.0194243027897838,-0.0194243027897838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0030282,S.Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CAR,NA,00-0031262,NA,B.Benwikere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
94,2015010300,CAR,ARI,ARI,away,CAR,ARI,78,2015-01-03,856,1756,3556,Half1,0,1,0,1,3,0,14:16:00,ARI 22,8,8,(14:16) (Shotgun) R.Lindley pass short right to R.Hughes to ARI 28 for 6 yards (T.Davis; L.Kuechly).,pass,6,1,0,1,0,0,0,short,right,-1,7,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003602028532465596,0.23730467098508162,0.008158093367830495,0.36388854322099073,0.1445149061521781,0.004294517232899811,0.2382372405085539,0,0,-1.16565556575563,-0.3948100940990571,1.7615390245251588,-1.7615390245251588,0.5905936374918073,-0.5905936374918073,1.1709453870333515,-1.1709453870333515,-1.3326113484852722,0.9378012543862151,-1.3326113484852722,0.9378012543862151,1.3326113484852722,-1.3326113484852722,-0.9378012543862151,0.9378012543862151,1.4219950156994274,-1.4219950156994274,-0.25104962866607594,0.25104962866607594,0.3778776454068933,0.6221223545931067,0.6221223545931067,0.3778776454068933,-0.008647995598048519,NA,NA,0.013805116585500543,-0.013805116585500543,0.030190251695758896,-0.030190251695758896,-0.03725579740164481,0.02860780180359629,-0.03725579740164481,0.02860780180359629,0.03725579740164481,-0.03725579740164481,-0.02860780180359629,0.02860780180359629,0.03937375070957139,-0.03937375070957139,-0.00918349901381249,0.00918349901381249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0029531,R.Lindley,00-0028345,R.Hughes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0023448,T.Davis,CAR,00-0029248,L.Kuechly,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
125,2015010300,CAR,ARI,ARI,away,CAR,ARI,72,2015-01-03,818,1718,3518,Half1,0,1,0,1,4,0,13:38:00,ARI 28,2,8,"(13:38) D.Butler punts 20 yards to ARI 48, Center-M.Leach, downed by ARI-R.Johnson.",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0038877184989252046,0.2614080925032833,0.006502021753224412,0.3950975567374452,0.07629620263772692,0.004820380935043513,0.2519880269343514,0,0,-1.560465659854687,-1.3900489801486748,3.1515880046738336,-3.1515880046738336,0.5905936374918073,-0.5905936374918073,1.1709453870333515,-1.1709453870333515,NA,NA,0,0,1.3326113484852722,-1.3326113484852722,-0.9378012543862151,0.9378012543862151,1.4219950156994274,-1.4219950156994274,-0.25104962866607594,0.25104962866607594,0.36922964980884476,0.6307703501911552,0.6307703501911552,0.36922964980884476,0.13201403007628743,NA,NA,0.013805116585500543,-0.013805116585500543,0.030190251695758896,-0.030190251695758896,NA,NA,0,0,0.03725579740164481,-0.03725579740164481,-0.02860780180359629,0.02860780180359629,0.03937375070957139,-0.03937375070957139,-0.00918349901381249,0.00918349901381249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0028952,D.Butler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
157,2015010300,CAR,ARI,CAR,home,ARI,ARI,48,2015-01-03,810,1710,3510,Half1,0,2,0,1,1,0,13:30:00,ARI 48,10,19,(13:30) J.Stewart up the middle to ARI 48 for no gain (C.Campbell; T.Jefferson).,run,0,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0022190291431120634,0.08295850365669193,5.042932140298493e-4,0.1370576881395914,0.3161524586081092,0.0032822024229896885,0.45782582481547573,0,0,2.950514640003362,-0.5781283159982342,2.5734596886755994,-2.5734596886755994,0.012465321493573045,-0.012465321493573045,1.1709453870333515,-1.1709453870333515,NA,NA,0,0,1.3326113484852722,-1.3326113484852722,-0.9378012543862151,0.9378012543862151,1.4219950156994274,-1.4219950156994274,-0.25104962866607594,0.25104962866607594,0.4987563201148678,0.5012436798851322,0.4987563201148678,0.5012436798851322,-0.014445197216524597,NA,NA,-6.400806310240537e-4,6.400806310240537e-4,0.030190251695758896,-0.030190251695758896,NA,NA,0,0,0.03725579740164481,-0.03725579740164481,-0.02860780180359629,0.02860780180359629,0.03937375070957139,-0.03937375070957139,-0.00918349901381249,0.00918349901381249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0026153,J.Stewart,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0026190,C.Campbell,ARI,00-0030294,T.Jefferson,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
178,2015010300,CAR,ARI,CAR,home,ARI,ARI,48,2015-01-03,773,1673,3473,Half1,0,2,0,1,2,0,12:53:00,ARI 48,10,19,(12:53) (Shotgun) C.Newton pass short middle to K.Benjamin to ARI 40 for 8 yards (P.Peterson).,pass,8,1,0,1,0,0,0,short,middle,6,2,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002748242447119815,0.09857078443341477,7.964996668253118e-4,0.1631900765020308,0.32804728213567813,0.0037298875916628687,0.4029172272232683,0,0,2.3723863240051277,0.4942981526338799,3.0677578413094793,-3.0677578413094793,0.012465321493573045,-0.012465321493573045,1.6652435396672314,-1.6652435396672314,-0.41440219580769044,0.9087003484415703,-0.41440219580769044,0.9087003484415703,0.9182091526775817,-0.9182091526775817,-0.02910090594464476,0.02910090594464476,1.007592819891737,-1.007592819891737,0.6576507197754944,-0.6576507197754944,0.4843111228983432,0.5156888771016568,0.4843111228983432,0.5156888771016568,0.015832898935586703,NA,NA,-6.400806310240537e-4,6.400806310240537e-4,0.0460231506313456,-0.0460231506313456,-0.01171938993238597,0.027552288867972674,-0.01171938993238597,0.027552288867972674,0.025536407469258837,-0.025536407469258837,-0.0010555129356236148,0.0010555129356236148,0.027654360777185416,-0.027654360777185416,0.018368789854160184,-0.018368789854160184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0027939,C.Newton,00-0031359,K.Benjamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,NA,00-0027943,NA,P.Peterson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
202,2015010300,CAR,ARI,CAR,home,ARI,ARI,40,2015-01-03,753,1653,3453,Half1,0,2,0,1,3,0,12:33:00,ARI 40,2,19,(12:33) (Shotgun) C.Newton pass short left to K.Benjamin to ARI 32 for 8 yards (P.Peterson).,pass,8,1,0,1,0,0,0,short,left,8,0,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00250020172589268,0.08234135228712541,4.758320196196641e-4,0.13300195119197022,0.35220234671478917,0.003456279337034347,0.42602203672356836,0,0,2.8666844766390076,0.9896672184751019,4.057425059784581,-4.057425059784581,0.012465321493573045,-0.012465321493573045,2.654910758142333,-2.654910758142333,0.9896672184751019,0,0.9896672184751019,0,1.9078763711526836,-1.9078763711526836,-0.02910090594464476,0.02910090594464476,1.9972600383668389,-1.9972600383668389,0.6576507197754944,-0.6576507197754944,0.5001440218339299,0.4998559781660701,0.5001440218339299,0.4998559781660701,0.030813695849860157,NA,NA,-6.400806310240537e-4,6.400806310240537e-4,0.07683684648120576,-0.07683684648120576,0.030813695849860157,0,0.030813695849860157,0,0.056350103319118994,-0.056350103319118994,-0.0010555129356236148,0.0010555129356236148,0.05846805662704557,-0.05846805662704557,0.018368789854160184,-0.018368789854160184,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0027939,C.Newton,00-0031359,K.Benjamin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,NA,00-0027943,NA,P.Peterson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
233,2015010300,CAR,ARI,CAR,home,ARI,ARI,32,2015-01-03,728,1628,3428,Half1,0,2,0,1,1,0,12:08:00,ARI 32,10,19,(12:08) (Shotgun) J.Stewart up the middle to ARI 29 for 3 yards (L.Foote).,run,3,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0019156807068500502,0.05036308751643641,1.2471026272272624e-4,0.08509981774399134,0.3550417223004605,0.0027841869582700884,0.5046707945112688,0,0,3.8563516951141095,-0.2011292050295692,3.856295854755012,-3.856295854755012,-0.18866388353599617,0.18866388353599617,2.654910758142333,-2.654910758142333,NA,NA,0,0,1.9078763711526836,-1.9078763711526836,-0.02910090594464476,0.02910090594464476,1.9972600383668389,-1.9972600383668389,0.6576507197754944,-0.6576507197754944,0.5309577176837901,0.4690422823162099,0.5309577176837901,0.4690422823162099,-0.004244372678759434,NA,NA,-0.0048844533097834875,0.0048844533097834875,0.07683684648120576,-0.07683684648120576,NA,NA,0,0,0.056350103319118994,-0.056350103319118994,-0.0010555129356236148,0.0010555129356236148,0.05846805662704557,-0.05846805662704557,0.018368789854160184,-0.018368789854160184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0026153,J.Stewart,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ARI,NA,00-0021246,NA,L.Foote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
261,2015010300,CAR,ARI,CAR,home,ARI,ARI,29,2015-01-03,699,1599,3399,Half1,0,2,0,1,2,0,11:39:00,ARI 29,7,19,(11:39) (Shotgun) C.Newton pass incomplete short right to E.Dickson.,pass,0,1,0,1,0,0,0,short,right,11,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0021109800848023554,0.05145393259033467,1.5021646362749965e-4,0.08765306374845759,0.3931362910687488,0.002884263698489548,0.46261125234553957,0,0,3.6552224900845403,-0.7398120081947641,3.116483846560248,-3.116483846560248,-0.18866388353599617,0.18866388353599617,1.9150987499475691,-1.9150987499475691,0.8781766445595647,-1.6179886527543288,0,0,1.9078763711526836,-1.9078763711526836,-0.02910090594464476,0.02910090594464476,2.8754366829264035,-2.8754366829264035,-0.9603379329788344,0.9603379329788344,0.5267133450050306,0.47328665499496936,0.5267133450050306,0.47328665499496936,-0.021650102277897987,NA,NA,-0.0048844533097834875,0.0048844533097834875,0.05518674420330777,-0.05518674420330777,0.026207408616277683,-0.04785751089417567,0,0,0.056350103319118994,-0.056350103319118994,-0.0010555129356236148,0.0010555129356236148,0.08467546524332326,-0.08467546524332326,-0.029488721040015486,0.029488721040015486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0027939,C.Newton,00-0027675,E.Dickson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
