play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
36,2020010400,HOU,BUF,BUF,away,HOU,HOU,35,2020-01-04,900,1800,3600,Half1,0,1,0,1,NA,0,15:00:00,HOU 35,0,75,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.0029141403878645876,0.1657109215430834,0.0046061256669894315,0.26302003193277756,0.22440251849785867,0.0037319049968540063,0.33561435697457237,0,0,0.6824866248166193,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.Fairbairn,00-0032726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
51,2020010400,HOU,BUF,BUF,away,HOU,BUF,75,2020-01-04,900,1800,3600,Half1,0,1,0,1,1,0,15:00:00,BUF 25,10,75,(15:00) (Shotgun) J.Allen pass short right to D.Singletary pushed ob at BUF 32 for 7 yards (G.Conley; J.Addae).,pass,7,1,0,1,0,0,0,short,right,-4,11,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0029141403878645876,0.1657109215430834,0.0046061256669894315,0.26302003193277756,0.22440251849785867,0.0037319049968540063,0.33561435697457237,0,0,0.6824866248166193,0.5838457572066316,-0.5838457572066316,0.5838457572066316,0,0,-0.5838457572066316,0.5838457572066316,-1.159282101332288,1.7431278585389196,-1.159282101332288,1.7431278585389196,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,0.4267972958562757,0.5732027041437243,0.5732027041437243,0.4267972958562757,0.018652811379781975,NA,NA,0,0,-0.018652811379781975,0.018652811379781975,-0.03218296146078603,0.050835772840568005,-0.03218296146078603,0.050835772840568005,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0034857,J.Allen,00-0035250,D.Singletary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0033882,G.Conley,HOU,00-0030312,J.Addae,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
80,2020010400,HOU,BUF,BUF,away,HOU,BUF,68,2020-01-04,871,1771,3571,Half1,0,1,0,1,2,0,14:31:00,BUF 32,3,75,(14:31) (Shotgun) F.Gore left guard to BUF 36 for 4 yards (B.McKinney).,run,4,1,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0029141467173865376,0.14911632194344662,0.0024954318356851576,0.23370891924152765,0.227236593588909,0.0037550482524773944,0.38077353842056755,0,0,1.2663323820232508,0.4438434402417035,-1.027689197448335,1.027689197448335,-0.4438434402417035,0.4438434402417035,-0.5838457572066316,0.5838457572066316,NA,NA,0,0,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,0.44545010723605766,0.5545498927639423,0.5545498927639423,0.44545010723605766,0.01559717909156716,NA,NA,-0.01559717909156716,0.01559717909156716,-0.018652811379781975,0.018652811379781975,NA,NA,0,0,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0023500,F.Gore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,NA,00-0031553,NA,B.McKinney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
101,2020010400,HOU,BUF,BUF,away,HOU,BUF,64,2020-01-04,831,1731,3531,Half1,0,1,0,1,1,0,13:51:00,BUF 36,10,75,(13:51) D.Singletary left tackle to BUF 38 for 2 yards (B.McKinney).,run,2,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003005284500282013,0.12817267535885588,0.0019237575027196334,0.2064974689846919,0.26515316608857287,0.0036338769960118362,0.39161377056886604,0,0,1.7101758222649543,-0.398392815780263,-0.6292963816680721,0.6292963816680721,-0.04545062446144055,0.04545062446144055,-0.5838457572066316,0.5838457572066316,NA,NA,0,0,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,0.4610472863276248,0.5389527136723752,0.5389527136723752,0.4610472863276248,-0.008790355440076614,NA,NA,-0.006806823651490546,0.006806823651490546,-0.018652811379781975,0.018652811379781975,NA,NA,0,0,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0035250,D.Singletary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,NA,00-0031553,NA,B.McKinney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
122,2020010400,HOU,BUF,BUF,away,HOU,BUF,62,2020-01-04,792,1692,3492,Half1,0,1,0,1,2,0,13:12:00,BUF 38,8,75,(13:12) (Shotgun) J.Allen right end to HOU 20 for 42 yards (J.Addae).,run,42,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003489309513122044,0.14084935074693863,0.0021765784774003846,0.22618873634471787,0.26226527873709515,0.00400113787660671,0.3610296083041192,0,0,1.3117830064846914,3.003791199991496,-3.6330875816595682,3.6330875816595682,-3.0492418244529365,3.0492418244529365,-0.5838457572066316,0.5838457572066316,NA,NA,0,0,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,1.159282101332288,-1.159282101332288,-1.7431278585389196,1.7431278585389196,0.4522569308875482,0.5477430691124519,0.5477430691124519,0.4522569308875482,0.09118565003500506,NA,NA,-0.09799247368649561,0.09799247368649561,-0.018652811379781975,0.018652811379781975,NA,NA,0,0,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0.03218296146078603,-0.03218296146078603,-0.050835772840568005,0.050835772840568005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0034857,J.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,NA,00-0030312,NA,J.Addae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
143,2020010400,HOU,BUF,BUF,away,HOU,HOU,20,2020-01-04,745,1645,3445,Half1,0,1,0,1,1,0,12:25:00,HOU 20,10,75,(12:25) (Shotgun) J.Allen pass short middle to I.McKenzie pushed ob at HOU 16 for 4 yards (V.Hargreaves).,pass,4,1,0,1,0,0,0,short,middle,-4,8,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.001263425755291668,0.033869449933877804,4.2447891396978334e-5,0.05840283621161131,0.3767133952591714,0.0024023989752354094,0.5273060459734155,0,0,4.315574206476187,-0.14935336437402658,-3.4837342172855417,3.4837342172855417,-3.0492418244529365,3.0492418244529365,-0.434492392832605,0.434492392832605,-0.5783508624562339,0.42899749808220733,-0.5783508624562339,0.42899749808220733,1.737632963788522,-1.737632963788522,-2.1721253566211267,2.1721253566211267,1.737632963788522,-1.737632963788522,-2.1721253566211267,2.1721253566211267,0.5434425809225533,0.45655741907744674,0.45655741907744674,0.5434425809225533,-0.002322683680980764,NA,NA,-0.09799247368649561,0.09799247368649561,-0.01633012769880121,0.01633012769880121,-0.016705759145576593,0.01438307546459583,-0.016705759145576593,0.01438307546459583,0.04888872060636262,-0.04888872060636262,-0.06521884830516383,0.06521884830516383,0.04888872060636262,-0.04888872060636262,-0.06521884830516383,0.06521884830516383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0034857,J.Allen,00-0033466,I.McKenzie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,NA,00-0032758,NA,V.Hargreaves,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
172,2020010400,HOU,BUF,BUF,away,HOU,HOU,16,2020-01-04,711,1611,3411,Half1,0,1,1,1,2,0,11:51:00,HOU 16,6,75,"(11:51) (Shotgun) J.Brown pass short left to J.Allen for 16 yards, TOUCHDOWN.",pass,16,1,0,1,0,0,0,short,left,12,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,BUF,3,3,0,6,0,0,0,6,0,6,0.0013543184866010105,0.032003076593202465,4.719041401103578e-5,0.05582638016607867,0.4276392879405454,0.0023433949492452145,0.48078635145031623,0,0,4.1662208421021605,2.8337791578978395,-6.317513375183381,6.317513375183381,-3.0492418244529365,3.0492418244529365,-3.2682715507304447,3.2682715507304447,1.3164856843228527,1.5172934735749868,1.3164856843228527,1.5172934735749868,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.5411198972415725,0.4588801027584275,0.4588801027584275,0.5411198972415725,0.0784506656948516,NA,NA,-0.09799247368649561,0.09799247368649561,-0.0947807933936528,0.0947807933936528,0.03860924323094295,0.03984142246390865,0.03860924323094295,0.03984142246390865,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0031051,J.Brown,00-0034857,J.Allen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
197,2020010400,HOU,BUF,BUF,away,HOU,HOU,15,2020-01-04,701,1601,3401,Half1,0,1,1,1,NA,0,11:41:00,HOU 15,0,75,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,good,NA,3,3,0,NA,NA,3,3,0,7,6,0,6,7,0,7,0,0,0,0,0,0,0,0.9212457452077297,0,0.9212457452077297,0.07875425479227027,-6.396267629975651,6.396267629975651,-3.0492418244529365,3.0492418244529365,-3.2682715507304447,3.2682715507304447,NA,NA,0,0,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.6195705629364241,0.3804294370635759,0.3804294370635759,0.6195705629364241,0.1397915691842223,NA,NA,-0.09799247368649561,0.09799247368649561,-0.0947807933936528,0.0947807933936528,NA,NA,0,0,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.Hauschka,00-0025944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
213,2020010400,HOU,BUF,HOU,home,BUF,BUF,35,2020-01-04,701,1601,3401,Half1,0,2,0,1,NA,0,11:41:00,BUF 35,0,33,"S.Hauschka kicks 65 yards from BUF 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,0,7,-7,0,7,-7,0.005922239469702896,0.1641102320617599,0.004648116594128682,0.25824006057976995,0.22525526072209878,0.003711210813714524,0.3381128797588252,0,0,0.740671008673575,0,-6.396267629975651,6.396267629975651,-3.0492418244529365,3.0492418244529365,-3.2682715507304447,3.2682715507304447,NA,NA,0,0,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.4211472794656692,-0.4211472794656692,-3.6894188301961135,3.6894188301961135,0.2406378678793536,0.7593621321206464,0.2406378678793536,0.7593621321206464,0,NA,NA,-0.09799247368649561,0.09799247368649561,-0.0947807933936528,0.0947807933936528,NA,NA,0,0,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0.010279477375419677,-0.010279477375419677,-0.10506027076907248,0.10506027076907248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.Hauschka,00-0025944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
228,2020010400,HOU,BUF,HOU,home,BUF,HOU,75,2020-01-04,701,1601,3401,Half1,0,2,0,1,1,0,11:41:00,HOU 25,10,33,(11:41) (Shotgun) D.Watson pass short right to K.Stills to HOU 30 for 5 yards (K.Johnson).,pass,5,1,0,1,0,0,0,short,right,4,1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,0,7,-7,0,7,-7,0.005922239469702896,0.1641102320617599,0.004648116594128682,0.25824006057976995,0.22525526072209878,0.003711210813714524,0.3381128797588252,0,0,0.740671008673575,0.11024760655287325,-6.286020023422778,6.286020023422778,-3.0492418244529365,3.0492418244529365,-3.1580239441775713,3.1580239441775713,-0.37341001616202707,0.4836576227149003,-0.37341001616202707,0.4836576227149003,0.04773726330364214,-0.04773726330364214,-3.2057612074812134,3.2057612074812134,0.04773726330364214,-0.04773726330364214,-3.2057612074812134,3.2057612074812134,0.2406378678793536,0.7593621321206464,0.2406378678793536,0.7593621321206464,0.004239866021608807,NA,NA,-0.09799247368649561,0.09799247368649561,-0.090540927372044,0.090540927372044,-0.010053383669028915,0.014293249690637722,-0.010053383669028915,0.014293249690637722,2.2609370639076198e-4,-2.2609370639076198e-4,-0.09076702107843476,0.09076702107843476,2.2609370639076198e-4,-2.2609370639076198e-4,-0.09076702107843476,0.09076702107843476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033537,D.Watson,00-0030085,K.Stills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BUF,NA,00-0031548,NA,K.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
