play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
75,2008010500,SEA,WAS,WAS,away,SEA,SEA,30,2008-01-05,900,1800,3600,Half1,0,1,0,1,NA,0,15:00:00,SEA 30,0,4,J.Brown kicks 65 yards from SEA 30 to WAS 5. R.Cartwright to WAS 31 for 26 yards (K.Bentley).,kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.00317807646068053,0.18748222124918432,0.006901967837633681,0.29020712648903507,0.20330455238783,0.0037635349088597286,0.3051625206667768,0,0,0.14587788680258096,1.0383247966514553,-1.0383247966514553,1.0383247966514553,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.Cartwright,00-0021357,NA,NA,NA,NA,J.Brown,00-0021940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,NA,00-0021225,NA,K.Bentley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,26,NA,NA,NA,NA,0,NA,NA,0,0,0,0
97,2008010500,SEA,WAS,WAS,away,SEA,WAS,69,2008-01-05,894,1794,3594,Half1,0,1,0,1,1,0,14:54:00,WAS 31,10,4,(14:54) C.Portis left guard to WAS 34 for 3 yards (L.Tatupu).,run,3,0,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0026763223824653355,0.1488299569303459,0.0030402722485725056,0.23448273008769688,0.24497092516954566,0.003751823684431248,0.3622479694969425,0,0,1.1842026834540362,-0.2500522286380187,-0.7882725680134366,0.7882725680134366,0.2500522286380187,-0.2500522286380187,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.4414744319566487,0.5585255680433513,0.5585255680433513,0.4414744319566487,-0.005151471815514619,NA,NA,0.005151471815514619,-0.005151471815514619,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0021179,C.Portis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,NA,00-0023480,NA,L.Tatupu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
119,2008010500,SEA,WAS,WAS,away,SEA,WAS,66,2008-01-05,866,1766,3566,Half1,0,1,0,1,2,0,14:26:00,WAS 34,7,4,(14:26) (No Huddle) C.Portis right tackle to WAS 35 for 1 yard (R.Bernard).,run,1,0,1,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002902472310580032,0.15736415022102068,0.002959934250687953,0.24721592012496874,0.2409467898906323,0.004088257446286381,0.34452247575582384,0,0,0.9341504548160176,-0.7349580641105626,-0.053314503902873955,0.053314503902873955,0.9850102927485813,-0.9850102927485813,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.4363229601411341,0.563677039858866,0.563677039858866,0.4363229601411341,-0.018057083251194483,NA,NA,0.023208555066709102,-0.023208555066709102,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0021179,C.Portis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,NA,00-0021261,NA,R.Bernard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
141,2008010500,SEA,WAS,WAS,away,SEA,WAS,65,2008-01-05,826,1726,3526,Half1,0,1,0,1,3,0,13:46:00,WAS 35,6,4,(13:46) (Shotgun) T.Collins pass incomplete short right to S.Moss.,pass,0,1,0,1,0,0,0,short,right,12,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00339906473357401,0.18540517559818842,0.003581987263013313,0.2868339540656037,0.21318600410900837,0.004461028291207494,0.3031327859394046,0,0,0.1991923907054549,-1.6113808976008406,1.5580663936979666,-1.5580663936979666,0.9850102927485813,-0.9850102927485813,1.6113808976008406,-1.6113808976008406,2.6236553919507335,-4.235036289551574,0,0,0,0,0,0,-2.6236553919507335,2.6236553919507335,4.235036289551574,-4.235036289551574,0.4182658768899396,0.5817341231100603,0.5817341231100603,0.4182658768899396,-0.04510735691816076,NA,NA,0.023208555066709102,-0.023208555066709102,0.04510735691816076,-0.04510735691816076,0.07600467644778186,-0.12111203336594262,0,0,0,0,0,0,-0.07600467644778186,0.07600467644778186,0.12111203336594262,-0.12111203336594262,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0003315,T.Collins,00-0020494,S.Moss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
163,2008010500,SEA,WAS,WAS,away,SEA,WAS,65,2008-01-05,822,1722,3522,Half1,0,1,0,1,4,0,13:42:00,WAS 35,6,4,"(13:42) D.Frost punts 49 yards to SEA 16, Center-E.Albright. N.Burleson to SEA 23 for 7 yards (R.Cartwright).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0038536823688208686,0.24983713525502865,0.005204434896473067,0.37622643173598674,0.1359380390681436,0.0058158526237414255,0.22312442405180566,0,0,-1.4121885068953857,0.9514857574841957,0.6065806362137709,-0.6065806362137709,0.9850102927485813,-0.9850102927485813,1.6113808976008406,-1.6113808976008406,NA,NA,0,0,0,0,0,0,-2.6236553919507335,2.6236553919507335,4.235036289551574,-4.235036289551574,0.37315851997177885,0.6268414800282212,0.6268414800282212,0.37315851997177885,0.2001587877829787,NA,NA,0.023208555066709102,-0.023208555066709102,0.04510735691816076,-0.04510735691816076,NA,NA,0,0,0,0,0,0,-0.07600467644778186,0.07600467644778186,0.12111203336594262,-0.12111203336594262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0021999,N.Burleson,NA,NA,NA,NA,NA,NA,00-0021500,D.Frost,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0021357,NA,R.Cartwright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEA,7,NA,NA,NA,NA,0,NA,NA,0,0,0,0
188,2008010500,SEA,WAS,SEA,home,WAS,SEA,77,2008-01-05,811,1711,3511,Half1,0,2,0,1,1,0,13:31:00,SEA 23,10,36,(13:31) M.Hasselbeck pass short left to N.Burleson to SEA 35 for 12 yards (L.Landry).,pass,12,0,0,1,0,0,0,short,left,4,8,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004161607495997654,0.175857272768242,0.005557098692974598,0.2730114637551207,0.21514499009087898,0.0037677858524859135,0.32249978134430013,0,0,0.46070274941118994,1.1139837125244292,1.7205643487382,-1.7205643487382,0.9850102927485813,-0.9850102927485813,2.7253646101252698,-2.7253646101252698,-0.370777236906493,1.4847609494309222,-0.370777236906493,1.4847609494309222,-0.370777236906493,0.370777236906493,1.4847609494309222,-1.4847609494309222,-2.9944326288572265,2.9944326288572265,5.719797238982496,-5.719797238982496,0.4266826922452424,0.5733173077547575,0.4266826922452424,0.5733173077547575,0.03402197723131145,NA,NA,0.023208555066709102,-0.023208555066709102,0.07912933414947221,-0.07912933414947221,-0.010109926920982393,0.044131904152293844,-0.010109926920982393,0.044131904152293844,-0.010109926920982393,0.010109926920982393,0.044131904152293844,-0.044131904152293844,-0.08611460336876425,0.08611460336876425,0.16524393751823646,-0.16524393751823646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0007091,M.Hasselbeck,00-0021999,N.Burleson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0025393,NA,L.Landry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
212,2008010500,SEA,WAS,SEA,home,WAS,SEA,65,2008-01-05,779,1679,3479,Half1,0,2,0,1,1,0,12:59:00,SEA 35,10,36,(12:59) M.Hasselbeck pass short middle to B.Engram to WAS 47 for 18 yards (R.Doughty).,pass,18,0,0,1,0,0,0,short,middle,13,5,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0037218866406740496,0.13443349751591482,0.0022395047398756514,0.21264695713616852,0.25980818299745084,0.003695936373094052,0.383454034596822,0,0,1.5746864619356191,1.3993607922698497,3.11992514100805,-3.11992514100805,0.9850102927485813,-0.9850102927485813,4.12472540239512,-4.12472540239512,1.0455939735133064,0.35376681875654326,1.0455939735133064,0.35376681875654326,0.6748167366068134,-0.6748167366068134,1.8385277681874654,-1.8385277681874654,-1.94883865534392,1.94883865534392,6.0735640577390395,-6.0735640577390395,0.46070466947655386,0.5392953305234461,0.46070466947655386,0.5392953305234461,0.024701885410329527,NA,NA,0.023208555066709102,-0.023208555066709102,0.10383121955980174,-0.10383121955980174,0.030857198626668247,-0.00615531321633872,0.030857198626668247,-0.00615531321633872,0.020747271705685855,-0.020747271705685855,0.037976590935955123,-0.037976590935955123,-0.055257404742096006,0.055257404742096006,0.15908862430189774,-0.15908862430189774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0007091,M.Hasselbeck,00-0004915,B.Engram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0024387,NA,R.Doughty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
236,2008010500,SEA,WAS,SEA,home,WAS,SEA,65,2008-01-05,731,1631,3431,Half1,0,2,0,1,NA,0,12:11:00,SEA 35,0,36,Timeout #1 by SEA at 12:11.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,SEA,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.974047254205469,0,3.11992514100805,-3.11992514100805,0.9850102927485813,-0.9850102927485813,4.12472540239512,-4.12472540239512,NA,NA,0,0,0.6748167366068134,-0.6748167366068134,1.8385277681874654,-1.8385277681874654,-1.94883865534392,1.94883865534392,6.0735640577390395,-6.0735640577390395,0.4854065548868834,0.5145934451131167,0.4854065548868834,0.5145934451131167,0,NA,NA,0.023208555066709102,-0.023208555066709102,0.10383121955980174,-0.10383121955980174,NA,NA,0,0,0.020747271705685855,-0.020747271705685855,0.037976590935955123,-0.037976590935955123,-0.055257404742096006,0.055257404742096006,0.15908862430189774,-0.15908862430189774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
253,2008010500,SEA,WAS,SEA,home,WAS,WAS,47,2008-01-05,731,1631,3431,Half1,0,2,0,1,1,0,12:11:00,WAS 47,10,36,(12:11) S.Alexander left tackle to WAS 41 for 6 yards (R.Godfrey).,run,6,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,2,3,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.0029005466657465867,0.08279267651181697,5.279240890108151e-4,0.13469152970986265,0.3176865928232628,0.003308609996781996,0.45809212020351825,0,0,2.974047254205469,0.22794107310179523,3.347866214109845,-3.347866214109845,1.2129513658503766,-1.2129513658503766,4.12472540239512,-4.12472540239512,NA,NA,0,0,0.6748167366068134,-0.6748167366068134,1.8385277681874654,-1.8385277681874654,-1.94883865534392,1.94883865534392,6.0735640577390395,-6.0735640577390395,0.4854065548868834,0.5145934451131167,0.4854065548868834,0.5145934451131167,0.008386298294791594,NA,NA,0.0315948533615007,-0.0315948533615007,0.10383121955980174,-0.10383121955980174,NA,NA,0,0,0.020747271705685855,-0.020747271705685855,0.037976590935955123,-0.037976590935955123,-0.055257404742096006,0.055257404742096006,0.15908862430189774,-0.15908862430189774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0019647,S.Alexander,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0006063,NA,R.Godfrey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
275,2008010500,SEA,WAS,SEA,home,WAS,WAS,41,2008-01-05,703,1603,3403,Half1,0,2,0,1,2,0,11:43:00,WAS 41,4,36,(11:43) M.Hasselbeck pass incomplete short right.,pass,0,0,0,1,0,0,0,short,right,11,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.0028765137276859144,0.07346249283927019,3.7330434928028875e-4,0.1197159450926276,0.3369928440303519,0.0031793603289031695,0.4633995396318809,0,0,3.201988327307264,-0.7690674370378372,2.5787987770720076,-2.5787987770720076,1.2129513658503766,-1.2129513658503766,3.355657965357282,-3.355657965357282,1.1282122623916377,-1.897279699429475,0,0,0.6748167366068134,-0.6748167366068134,1.8385277681874654,-1.8385277681874654,-0.8206263929522823,0.8206263929522823,4.176284358309564,-4.176284358309564,0.493792853181675,0.506207146818325,0.493792853181675,0.506207146818325,-0.022141634381459052,NA,NA,0.0315948533615007,-0.0315948533615007,0.08168958517834268,-0.08168958517834268,0.033757212619694665,-0.05589884700115372,0,0,0.020747271705685855,-0.020747271705685855,0.037976590935955123,-0.037976590935955123,-0.02150019212240134,0.02150019212240134,0.10318977730074402,-0.10318977730074402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0007091,M.Hasselbeck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
