play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
36,2006010701,TB,WAS,TB,home,WAS,WAS,30,2006-01-07,900,1800,3600,Half1,0,1,0,1,NA,0,15:00:00,WAS 30,0,-8,J.Hall kicks 56 yards from WAS 30 to TB 14. M.Pittman to TB 39 for 25 yards (S.Taylor).,kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.0033371629585287844,0.18802635607396279,0.006954325003131378,0.2910925179364401,0.20256189680388698,0.003738278973675417,0.3042894622503745,0,0,0.12955314032840226,1.7358962822994508,1.7358962822994508,-1.7358962822994508,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.Pittman,00-0013013,NA,NA,NA,NA,J.Hall,00-0006662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0022777,NA,S.Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TB,25,NA,NA,NA,NA,0,NA,NA,0,0,0,0
58,2006010701,TB,WAS,TB,home,WAS,TB,61,2006-01-07,894,1794,3594,Half1,0,1,0,1,1,0,14:54:00,TB 39,10,-8,(14:54) C.Williams up the middle to TB 42 for 3 yards (L.Marshall).,run,3,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0023881628773346725,0.1232315386359935,0.0016745574532750524,0.19720672965486769,0.2728721351373039,0.003612855614806076,0.3990140206264191,0,0,1.865449422627853,-0.2259620358831731,1.5099342464162777,-1.5099342464162777,-0.2259620358831731,0.2259620358831731,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.46104509550994366,0.5389549044900563,0.46104509550994366,0.5389549044900563,-0.004236894553685644,NA,NA,-0.004236894553685644,0.004236894553685644,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0023440,C.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0010421,NA,L.Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
79,2006010701,TB,WAS,TB,home,WAS,TB,58,2006-01-07,862,1762,3562,Half1,0,1,0,1,2,0,14:22:00,TB 42,7,-8,(14:22) C.Williams left tackle to TB 39 for -3 yards (L.Marshall).,run,-3,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.002641570630971482,0.12971917366193492,0.0016971785397905726,0.20748593627343018,0.2763303611180145,0.0038861446121950093,0.3782396351636633,0,0,1.63948738674468,-1.3639753515820883,0.14595889483418945,-0.14595889483418945,-1.5899373874652614,1.5899373874652614,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.456808200956258,0.543191799043742,0.456808200956258,0.543191799043742,-0.03604605801990063,NA,NA,-0.04028295257358627,0.04028295257358627,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0023440,C.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0010421,NA,L.Marshall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
100,2006010701,TB,WAS,TB,home,WAS,TB,61,2006-01-07,821,1721,3521,Half1,0,1,0,1,3,0,13:41:00,TB 39,10,-8,(13:41) C.Simms sacked at TB 31 for -8 yards (D.Evans).,pass,-8,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0034494416820250577,0.17762656609234392,0.0031018779283065205,0.2789484105658967,0.241951235700138,0.004615324012385946,0.2903071440189039,0,0,0.2755120351625917,-2.2634699162658736,-2.1175110214316843,2.1175110214316843,-1.5899373874652614,1.5899373874652614,-2.2634699162658736,2.2634699162658736,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.4207621429363574,0.5792378570636426,0.4207621429363574,0.5792378570636426,-0.06202334108074892,NA,NA,-0.04028295257358627,0.04028295257358627,-0.06202334108074892,0.06202334108074892,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022005,C.Simms,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,NA,00-0020055,NA,D.Evans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
119,2006010701,TB,WAS,TB,home,WAS,TB,69,2006-01-07,792,1692,3492,Half1,0,1,0,1,4,0,13:12:00,TB 31,18,-8,"(13:12) J.Bidwell punts 45 yards to WAS 24, Center-D.Moore. A.Brown to WAS 37 for 13 yards (B.Ruud).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004649838982157765,0.27024288823391357,0.00662757894186923,0.40420094831179204,0.12625242316954136,0.005901789273793196,0.182124533086933,0,0,-1.9879578811032819,0.2610344334641428,-1.8564765879675413,1.8564765879675413,-1.5899373874652614,1.5899373874652614,-2.2634699162658736,2.2634699162658736,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.35873880185560847,0.6412611981443915,0.35873880185560847,0.6412611981443915,0.17621829164548974,NA,NA,-0.04028295257358627,0.04028295257358627,-0.06202334108074892,0.06202334108074892,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0021425,A.Brown,NA,NA,NA,NA,NA,NA,00-0001231,J.Bidwell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TB,NA,00-0023471,NA,B.Ruud,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WAS,13,NA,NA,NA,NA,0,NA,NA,0,0,0,0
144,2006010701,TB,WAS,WAS,away,TB,WAS,63,2006-01-07,780,1680,3480,Half1,0,2,0,1,1,0,13:00:00,WAS 37,10,29,(13:00) C.Portis left guard to WAS 38 for 1 yard (J.Phillips).,run,1,0,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.0037302973181877995,0.1284977185647609,0.0019625988845361,0.2044209497309201,0.2660601351397796,0.003638011746622331,0.391690288615193,0,0,1.726923447639139,-0.538569732581996,-1.3179068553855453,1.3179068553855453,-1.0513676548832653,1.0513676548832653,-2.2634699162658736,2.2634699162658736,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.4650429064989018,0.5349570935010982,0.5349570935010982,0.4650429064989018,-0.013167333985433016,NA,NA,-0.027115618588153256,0.027115618588153256,-0.06202334108074892,0.06202334108074892,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0021179,C.Portis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TB,NA,00-0021270,NA,J.Phillips,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
165,2006010701,TB,WAS,WAS,away,TB,WAS,62,2006-01-07,743,1643,3443,Half1,0,2,0,1,2,0,12:23:00,WAS 38,9,29,"(12:23) C.Portis right end to WAS 37 for -1 yards (A.McFarland, G.Spires).",run,-1,0,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.004382863159438953,0.1456914662668268,0.002482495255175531,0.23133078110672312,0.2607262841774404,0.004034610131610222,0.35135149990278497,0,0,1.188353715057143,-1.0637114663911469,-0.2541953889943984,0.2541953889943984,0.012343811507881552,-0.012343811507881552,-2.2634699162658736,2.2634699162658736,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.45187557251346877,0.5481244274865312,0.5481244274865312,0.45187557251346877,-0.028187691567440165,NA,NA,0.0010720729792869088,-0.0010720729792869088,-0.06202334108074892,0.06202334108074892,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0021179,C.Portis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0010840,A.McFarland,TB,00-0015477,G.Spires,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
186,2006010701,TB,WAS,WAS,away,TB,WAS,63,2006-01-07,705,1605,3405,Half1,0,2,0,1,3,0,11:45:00,WAS 37,10,29,"(11:45) (Shotgun) M.Brunell pass to C.Cooley to TB 48 for 15 yards (R.Barber, S.Quarles).",pass,15,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.005369639249621442,0.184172555436579,0.003543652358264551,0.28738167655208147,0.2294421407837647,0.004607963226456805,0.28548237239323215,0,0,0.12464224866599616,2.7757054344984233,-3.029900823492822,3.029900823492822,0.012343811507881552,-0.012343811507881552,-5.039175350764297,5.039175350764297,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.4236878809460286,0.5763121190539714,0.5763121190539714,0.4236878809460286,0.0824115662788657,NA,NA,0.0010720729792869088,-0.0010720729792869088,-0.14443490735961462,0.14443490735961462,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0002110,M.Brunell,00-0022738,C.Cooley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0000741,R.Barber,TB,00-0013322,S.Quarles,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
207,2006010701,TB,WAS,WAS,away,TB,TB,48,2006-01-07,667,1567,3367,Half1,0,2,0,1,1,0,11:07:00,TB 48,10,29,(11:07) C.Portis left tackle to TB 46 for 2 yards (G.Spires).,run,2,0,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.003915779070849193,0.08516746745212497,5.964958390569606e-4,0.13876040027043124,0.31401950055225697,0.0032950240543615458,0.45424533276091905,0,0,2.9003476831644197,-0.3261175686152873,-2.7037832548775347,2.7037832548775347,0.33846138012316884,-0.33846138012316884,-5.039175350764297,5.039175350764297,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.5060994472248943,0.4939005527751057,0.4939005527751057,0.5060994472248943,-0.027108830605250822,NA,NA,0.02818090358453773,-0.02818090358453773,-0.14443490735961462,0.14443490735961462,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0021179,C.Portis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TB,NA,00-0015477,NA,G.Spires,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
228,2006010701,TB,WAS,WAS,away,TB,TB,48,2006-01-07,629,1529,3329,Half1,0,2,0,1,NA,0,10:29:00,TB 48,0,29,Timeout #1 by WAS at 10:29.,no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,WAS,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5742301145491324,0,-2.7037832548775347,2.7037832548775347,0.33846138012316884,-0.33846138012316884,-5.039175350764297,5.039175350764297,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.4789906166196435,0.5210093833803565,0.5210093833803565,0.4789906166196435,0,NA,NA,0.02818090358453773,-0.02818090358453773,-0.14443490735961462,0.14443490735961462,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
